chirpstack_time,server_time,devName,devEui,humidity,temperature
1662405896157,1662405896456,EM300-2,24e124136b327793,68.5,16
1662405994000,1662405994867,EM300-3,24e124136b327790,65.5,15.9
1662406151000,1662406151950,EM300-1,24e124136c195948,82,11.9
1662406195000,1662406196403,EM300-2,24e124136b327793,68.5,16
1662406294000,1662406294939,EM300-3,24e124136b327790,65.5,16
1662406451000,1662406451897,EM300-1,24e124136c195948,82,11.9
1662406495000,1662406496450,EM300-2,24e124136b327793,68.5,16
1662406596000,1662406597060,EM300-3,24e124136b327790,65.5,15.9
1662406751000,1662406751927,EM300-1,24e124136c195948,82,11.8
1662406795000,1662406796384,EM300-2,24e124136b327793,68.5,16
1662406894000,1662406894900,EM300-3,24e124136b327790,65.5,16
1662407051000,1662407051887,EM300-1,24e124136c195948,82.5,11.8
1662407095000,1662407096439,EM300-2,24e124136b327793,68.5,15.9
1662407194000,1662407194848,EM300-3,24e124136b327790,65.5,16
1662407353000,1662407354041,EM300-1,24e124136c195948,82,11.8
1662407395000,1662407396385,EM300-2,24e124136b327793,68.5,16
1662407653000,1662407654096,EM300-1,24e124136c195948,82.5,11.9
1662407695000,1662407696341,EM300-2,24e124136b327793,68,15.9
1662407794000,1662407794857,EM300-3,24e124136b327790,65.5,15.9
1662407951000,1662407951944,EM300-1,24e124136c195948,82.5,11.7
1662407995000,1662407996397,EM300-2,24e124136b327793,68.5,15.9
1662408094000,1662408094849,EM300-3,24e124136b327790,65.5,16
1662408251000,1662408251930,EM300-1,24e124136c195948,82.5,11.7
1662408295000,1662408296376,EM300-2,24e124136b327793,68.5,15.9
1662408394000,1662408394890,EM300-3,24e124136b327790,65.5,15.8
1662408551000,1662408551916,EM300-1,24e124136c195948,82.5,11.8
1662408694000,1662408694880,EM300-3,24e124136b327790,65.5,15.9
1662408853000,1662408854062,EM300-1,24e124136c195948,83,11.7
1662408895000,1662408896309,EM300-2,24e124136b327793,68.5,15.8
1662408994000,1662408994824,EM300-3,24e124136b327790,66,15.9
1662409151635,1662409151905,EM300-1,24e124136c195948,83,11.8
1662409196070,1662409196360,EM300-2,24e124136b327793,68.5,15.8
1662409451629,1662409451864,EM300-1,24e124136c195948,83,11.8
1662409496055,1662409496327,EM300-2,24e124136b327793,68.5,15.8
1662409594543,1662409594778,EM300-3,24e124136b327790,66,15.8
1662409751000,1662409751888,EM300-1,24e124136c195948,83,11.9
1662409795000,1662409796337,EM300-2,24e124136b327793,68.5,15.8
1662409894000,1662409894847,EM300-3,24e124136b327790,66.5,15.8
1662410051000,1662410051938,EM300-1,24e124136c195948,83.5,11.9
1662410095000,1662410096285,EM300-2,24e124136b327793,68.5,15.8
1662410194000,1662410194801,EM300-3,24e124136b327790,66.5,15.8
1662410351000,1662410351897,EM300-1,24e124136c195948,83.5,11.9
1662410397000,1662410398444,EM300-2,24e124136b327793,68.5,15.7
1662410496000,1662410496965,EM300-3,24e124136b327790,66.5,15.8
1662410651000,1662410651867,EM300-1,24e124136c195948,83.5,11.9
1662410695000,1662410696347,EM300-2,24e124136b327793,70,15.9
1662410794000,1662410794769,EM300-3,24e124136b327790,66.5,15.8
1662410951000,1662410951961,EM300-1,24e124136c195948,83.5,12.1
1662410995000,1662410996323,EM300-2,24e124136b327793,72,15.9
1662411094000,1662411094837,EM300-3,24e124136b327790,66.5,15.8
1662411251000,1662411251933,EM300-1,24e124136c195948,83.5,12
1662411297000,1662411298482,EM300-2,24e124136b327793,71.5,15.9
1662411394000,1662411394796,EM300-3,24e124136b327790,66.5,15.9
1662411551000,1662411551903,EM300-1,24e124136c195948,83.5,11.9
1662411595000,1662411596247,EM300-2,24e124136b327793,72.5,15.8
1662411694000,1662411694781,EM300-3,24e124136b327790,66.5,15.8
1662411851000,1662411851883,EM300-1,24e124136c195948,83.5,12.1
1662411895000,1662411896240,EM300-2,24e124136b327793,71.5,15.7
1662411994000,1662411994759,EM300-3,24e124136b327790,67,15.8
1662412195000,1662412196236,EM300-2,24e124136b327793,71.5,15.8
1662412294000,1662412294762,EM300-3,24e124136b327790,67,15.7
1662412451000,1662412451945,EM300-1,24e124136c195948,83.5,12.2
1662412495000,1662412496287,EM300-2,24e124136b327793,71,15.8
1662412596000,1662412596928,EM300-3,24e124136b327790,67.5,15.8
1662412751645,1662412751904,EM300-1,24e124136c195948,83.5,12.4
1662412798157,1662412798359,EM300-2,24e124136b327793,70.5,15.8
1662412894503,1662412894795,EM300-3,24e124136b327790,67.5,15.7
1662413051650,1662413051893,EM300-1,24e124136c195948,83.5,12.5
1662413095974,1662413096244,EM300-2,24e124136b327793,71,15.9
1662413194498,1662413194767,EM300-3,24e124136b327790,67.5,15.7
1662413351000,1662413351951,EM300-1,24e124136c195948,83,12.6
1662413395000,1662413396305,EM300-2,24e124136b327793,72,15.8
1662413498000,1662413499134,EM300-3,24e124136b327790,68,15.6
1662413651000,1662413651918,EM300-1,24e124136c195948,83,12.7
1662413697000,1662413698359,EM300-2,24e124136b327793,71.5,15.9
1662413794000,1662413794770,EM300-3,24e124136b327790,68,15.7
1662413951000,1662413951873,EM300-1,24e124136c195948,83,12.8
1662413995000,1662413996219,EM300-2,24e124136b327793,71.5,15.9
1662414094000,1662414094743,EM300-3,24e124136b327790,68,15.7
1662414251000,1662414251925,EM300-1,24e124136c195948,82.5,13
1662414295000,1662414296184,EM300-2,24e124136b327793,72.5,16
1662414396000,1662414396900,EM300-3,24e124136b327790,68.5,15.7
1662414551000,1662414551871,EM300-1,24e124136c195948,82,13
1662414595000,1662414596284,EM300-2,24e124136b327793,73,15.9
1662414694000,1662414694752,EM300-3,24e124136b327790,68.5,15.7
1662414851000,1662414851932,EM300-1,24e124136c195948,81.5,13.1
1662414895000,1662414896189,EM300-2,24e124136b327793,72,15.9
1662414994000,1662414994708,EM300-3,24e124136b327790,68.5,15.7
1662415195000,1662415196154,EM300-2,24e124136b327793,71.5,15.8
1662415294000,1662415294767,EM300-3,24e124136b327790,68.5,15.7
1662415451000,1662415451944,EM300-1,24e124136c195948,80,13.7
1662415594000,1662415594702,EM300-3,24e124136b327790,68.5,15.8
1662415753000,1662415754089,EM300-1,24e124136c195948,79,13.9
1662415795000,1662415796171,EM300-2,24e124136b327793,70.5,15.8
1662415894000,1662415894703,EM300-3,24e124136b327790,68,15.7
1662416051000,1662416051925,EM300-1,24e124136c195948,79,14.1
1662416095000,1662416096171,EM300-2,24e124136b327793,70,15.8
1662416194000,1662416194693,EM300-3,24e124136b327790,68,15.8
1662416351000,1662416351889,EM300-1,24e124136c195948,78,14.4
1662416395896,1662416396138,EM300-2,24e124136b327793,70,15.9
1662416494446,1662416494736,EM300-3,24e124136b327790,68,15.9
1662416651651,1662416651920,EM300-1,24e124136c195948,78,14.6
1662416695889,1662416696095,EM300-2,24e124136b327793,70,15.9
1662416953000,1662416954104,EM300-1,24e124136c195948,77,14.8
1662416995000,1662416996154,EM300-2,24e124136b327793,70,15.9
1662417094000,1662417094662,EM300-3,24e124136b327790,68,16
1662417251000,1662417251870,EM300-1,24e124136c195948,76,15.1
1662417295000,1662417296117,EM300-2,24e124136b327793,70,15.9
1662417394000,1662417394730,EM300-3,24e124136b327790,67.5,16.1
1662417551000,1662417551951,EM300-1,24e124136c195948,74.5,15.5
1662417595000,1662417596176,EM300-2,24e124136b327793,70,15.8
1662417694000,1662417694697,EM300-3,24e124136b327790,67.5,16.1
1662417851000,1662417851888,EM300-1,24e124136c195948,74,15.7
1662417994000,1662417994642,EM300-3,24e124136b327790,67.5,16.2
1662418151000,1662418151948,EM300-1,24e124136c195948,73,15.9
1662418195000,1662418196100,EM300-2,24e124136b327793,70,15.9
1662418294000,1662418294775,EM300-3,24e124136b327790,68,16.2
1662418453000,1662418454115,EM300-1,24e124136c195948,73.5,16.1
1662418495000,1662418496157,EM300-2,24e124136b327793,70,15.9
1662418594000,1662418594687,EM300-3,24e124136b327790,68,16.2
1662418751000,1662418751874,EM300-1,24e124136c195948,72,16.3
1662418795000,1662418796144,EM300-2,24e124136b327793,70,15.9
1662419051000,1662419051944,EM300-1,24e124136c195948,71,16.6
1662419097000,1662419098302,EM300-2,24e124136b327793,70,16
1662419194000,1662419194630,EM300-3,24e124136b327790,67.5,16.5
1662419351000,1662419351905,EM300-1,24e124136c195948,70.5,16.9
1662419395000,1662419396052,EM300-2,24e124136b327793,70,16
1662419494000,1662419494677,EM300-3,24e124136b327790,67.5,16.4
1662419651000,1662419651966,EM300-1,24e124136c195948,68.5,17
1662419695000,1662419696036,EM300-2,24e124136b327793,70,15.9
1662419794000,1662419794654,EM300-3,24e124136b327790,67.5,16.4
1662419951000,1662419951941,EM300-1,24e124136c195948,68,17.2
1662419995793,1662419996092,EM300-2,24e124136b327793,69.5,16
1662420094375,1662420094616,EM300-3,24e124136b327790,67,16.4
1662420251634,1662420251923,EM300-1,24e124136c195948,67,17.4
1662420295782,1662420296072,EM300-2,24e124136b327793,69.5,16
1662420394370,1662420394603,EM300-3,24e124136b327790,67,16.5
1662420551643,1662420551888,EM300-1,24e124136c195948,66.5,17.6
1662420597000,1662420598268,EM300-2,24e124136b327793,69.5,16
1662420693000,1662420694673,EM300-3,24e124136b327790,67,16.6
1662420851000,1662420851965,EM300-1,24e124136c195948,64.5,17.9
1662420895000,1662420896009,EM300-2,24e124136b327793,69,16
1662420993000,1662420994625,EM300-3,24e124136b327790,67,16.6
1662421195000,1662421196036,EM300-2,24e124136b327793,69.5,16.2
1662421296000,1662421296769,EM300-3,24e124136b327790,66.5,16.7
1662421451000,1662421451946,EM300-1,24e124136c195948,63.5,18.3
1662421495000,1662421495987,EM300-2,24e124136b327793,69.5,16.2
1662421593000,1662421594608,EM300-3,24e124136b327790,67,16.7
1662421751000,1662421751891,EM300-1,24e124136c195948,62.5,18.4
1662421795000,1662421796036,EM300-2,24e124136b327793,69,16.2
1662421893000,1662421894559,EM300-3,24e124136b327790,66.5,16.8
1662422051000,1662422051960,EM300-1,24e124136c195948,61,18.3
1662422095000,1662422096004,EM300-2,24e124136b327793,68.5,16.2
1662422193000,1662422194617,EM300-3,24e124136b327790,66.5,16.7
1662422351000,1662422351896,EM300-1,24e124136c195948,60.5,18.5
1662422397000,1662422398150,EM300-2,24e124136b327793,69,16.2
1662422493000,1662422494560,EM300-3,24e124136b327790,66,16.7
1662422651000,1662422651951,EM300-1,24e124136c195948,60.5,18.8
1662422695000,1662422695991,EM300-2,24e124136b327793,69,16.4
1662422793000,1662422794621,EM300-3,24e124136b327790,66,16.8
1662422951000,1662422951905,EM300-1,24e124136c195948,60,18.8
1662422995000,1662422995962,EM300-2,24e124136b327793,68.5,16.3
1662423093000,1662423094577,EM300-3,24e124136b327790,66,16.9
1662423251000,1662423251972,EM300-1,24e124136c195948,60,18.8
1662423297000,1662423298118,EM300-2,24e124136b327793,68.5,16.2
1662423393000,1662423394547,EM300-3,24e124136b327790,66,16.9
1662423551000,1662423551942,EM300-1,24e124136c195948,59.5,18.4
1662423595725,1662423596001,EM300-2,24e124136b327793,68,16.4
1662423694334,1662423694615,EM300-3,24e124136b327790,66,16.9
1662423851652,1662423851925,EM300-1,24e124136c195948,60,18.5
1662423895716,1662423895950,EM300-2,24e124136b327793,68,16.3
1662423994328,1662423994565,EM300-3,24e124136b327790,65.5,17
1662424151651,1662424151878,EM300-1,24e124136c195948,59.5,18.5
1662424195000,1662424195936,EM300-2,24e124136b327793,66,16.5
1662424293000,1662424294544,EM300-3,24e124136b327790,65.5,16.9
1662424453000,1662424454059,EM300-1,24e124136c195948,59,18.4
1662424495000,1662424496002,EM300-2,24e124136b327793,67,16.5
1662424593000,1662424594519,EM300-3,24e124136b327790,65.5,16.9
1662424751000,1662424751914,EM300-1,24e124136c195948,59,18.5
1662424795000,1662424795959,EM300-2,24e124136b327793,67.5,16.5
1662424893000,1662424894573,EM300-3,24e124136b327790,65,17
1662425051000,1662425051960,EM300-1,24e124136c195948,59.5,18.5
1662425095000,1662425095905,EM300-2,24e124136b327793,67,16.5
1662425193000,1662425194645,EM300-3,24e124136b327790,65,17
1662425351000,1662425351965,EM300-1,24e124136c195948,58.5,18.6
1662425395000,1662425395971,EM300-2,24e124136b327793,66.5,16.6
1662425493000,1662425494585,EM300-3,24e124136b327790,65,17
1662425653000,1662425654087,EM300-1,24e124136c195948,59,18.8
1662425953000,1662425954038,EM300-1,24e124136c195948,59,18.9
1662425995000,1662425995884,EM300-2,24e124136b327793,66.5,16.6
1662426093000,1662426094504,EM300-3,24e124136b327790,65,17
1662426251000,1662426251896,EM300-1,24e124136c195948,61,19.1
1662426295000,1662426295949,EM300-2,24e124136b327793,67.5,16.7
1662426393000,1662426394593,EM300-3,24e124136b327790,65,17
1662426551000,1662426551945,EM300-1,24e124136c195948,57.5,19.2
1662426595000,1662426595891,EM300-2,24e124136b327793,66,16.8
1662426693000,1662426694498,EM300-3,24e124136b327790,65,17.1
1662426851000,1662426851899,EM300-1,24e124136c195948,58,19.5
1662426895000,1662426895851,EM300-2,24e124136b327793,66,16.8
1662426993000,1662426994574,EM300-3,24e124136b327790,65,17.1
1662427151000,1662427151850,EM300-1,24e124136c195948,55.5,19.5
1662427195000,1662427195895,EM300-2,24e124136b327793,65,16.9
1662427294253,1662427294523,EM300-3,24e124136b327790,65,17.2
1662427451626,1662427451901,EM300-1,24e124136c195948,54.5,19.3
1662427495610,1662427495845,EM300-2,24e124136b327793,64,17
1662427594251,1662427594458,EM300-3,24e124136b327790,65,17.2
1662427751627,1662427751845,EM300-1,24e124136c195948,55,19.3
1662427795596,1662427795889,EM300-2,24e124136b327793,63.5,17
1662427893000,1662427894518,EM300-3,24e124136b327790,64.5,17.2
1662428051000,1662428051900,EM300-1,24e124136c195948,55,19.4
1662428095000,1662428095861,EM300-2,24e124136b327793,64.5,17
1662428351000,1662428351962,EM300-1,24e124136c195948,53.5,19.2
1662428395000,1662428395816,EM300-2,24e124136b327793,62.5,17.1
1662428493000,1662428494537,EM300-3,24e124136b327790,64,17.3
1662428651000,1662428651943,EM300-1,24e124136c195948,53,19.5
1662428695000,1662428695891,EM300-2,24e124136b327793,62.5,17.1
1662428793000,1662428794500,EM300-3,24e124136b327790,63.5,17.3
1662428951000,1662428951906,EM300-1,24e124136c195948,54,19.6
1662428995000,1662428995853,EM300-2,24e124136b327793,62.5,17.2
1662429093000,1662429094474,EM300-3,24e124136b327790,63,17.2
1662429251000,1662429251890,EM300-1,24e124136c195948,52,19.5
1662429295000,1662429295837,EM300-2,24e124136b327793,62.5,17.2
1662429393000,1662429394466,EM300-3,24e124136b327790,63,17.3
1662429595000,1662429595792,EM300-2,24e124136b327793,61.5,17.2
1662429693000,1662429694503,EM300-3,24e124136b327790,63,17.3
1662429851000,1662429851896,EM300-1,24e124136c195948,50.5,19.6
1662429895000,1662429895844,EM300-2,24e124136b327793,61.5,17.2
1662429993000,1662429994458,EM300-3,24e124136b327790,63,17.2
1662430151000,1662430151848,EM300-1,24e124136c195948,52,19.9
1662430195000,1662430195801,EM300-2,24e124136b327793,61.5,17.4
1662430293000,1662430294425,EM300-3,24e124136b327790,62,17.3
1662430451000,1662430451936,EM300-1,24e124136c195948,52,19.9
1662430495000,1662430495774,EM300-2,24e124136b327793,62,17.4
1662430593000,1662430594500,EM300-3,24e124136b327790,62.5,17.4
1662430751000,1662430751913,EM300-1,24e124136c195948,53.5,20.1
1662430795000,1662430795849,EM300-2,24e124136b327793,62,17.4
1662430894181,1662430894499,EM300-3,24e124136b327790,62,17.3
1662431051614,1662431051884,EM300-1,24e124136c195948,53.5,20.2
1662431095502,1662431095731,EM300-2,24e124136b327793,61.5,17.5
1662431196350,1662431196657,EM300-3,24e124136b327790,62.5,17.3
1662431351620,1662431351838,EM300-1,24e124136c195948,51.5,20.1
1662431395491,1662431395799,EM300-2,24e124136b327793,61,17.6
1662431493000,1662431494407,EM300-3,24e124136b327790,62.5,17.4
1662431651000,1662431651896,EM300-1,24e124136c195948,51.5,19.9
1662431697000,1662431697946,EM300-2,24e124136b327793,60.5,17.6
1662431793000,1662431794466,EM300-3,24e124136b327790,62.5,17.4
1662431951000,1662431951850,EM300-1,24e124136c195948,53,19.8
1662431995000,1662431995804,EM300-2,24e124136b327793,62,17.6
1662432093000,1662432094413,EM300-3,24e124136b327790,62.5,17.3
1662432251000,1662432251912,EM300-1,24e124136c195948,54.5,20.1
1662432295000,1662432295752,EM300-2,24e124136b327793,63,17.6
1662432393000,1662432394479,EM300-3,24e124136b327790,62.5,17.4
1662432568000,1662432569182,EM300-1,24e124136c195948,54.5,20.2
1662432595000,1662432595711,EM300-2,24e124136b327793,63,17.7
1662432695000,1662432696631,EM300-3,24e124136b327790,63.5,17.4
1662432851000,1662432851928,EM300-1,24e124136c195948,54,20.2
1662432895000,1662432895773,EM300-2,24e124136b327793,63,17.9
1662432993000,1662432994395,EM300-3,24e124136b327790,63.5,17.5
1662433151000,1662433151886,EM300-1,24e124136c195948,53,20.2
1662433195000,1662433195736,EM300-2,24e124136b327793,63,17.9
1662433293000,1662433294454,EM300-3,24e124136b327790,63.5,17.5
1662433451000,1662433451853,EM300-1,24e124136c195948,53.5,20.3
1662433495000,1662433495710,EM300-2,24e124136b327793,63,17.9
1662433593000,1662433594428,EM300-3,24e124136b327790,64,17.5
1662433751000,1662433751847,EM300-1,24e124136c195948,53,20.3
1662433795000,1662433795681,EM300-2,24e124136b327793,63.5,17.9
1662434051000,1662434051892,EM300-1,24e124136c195948,53,20.2
1662434094000,1662434095741,EM300-2,24e124136b327793,63,17.9
1662434193000,1662434194460,EM300-3,24e124136b327790,63.5,17.5
1662434351000,1662434351929,EM300-1,24e124136c195948,54.5,20.1
1662434493000,1662434494391,EM300-3,24e124136b327790,63.5,17.5
1662434651618,1662434651887,EM300-1,24e124136c195948,54,20.1
1662434695424,1662434695637,EM300-2,24e124136b327793,63,17.9
1662434794129,1662434794348,EM300-3,24e124136b327790,63.5,17.6
1662434951623,1662434951833,EM300-1,24e124136c195948,55.5,20.1
1662434995416,1662434995681,EM300-2,24e124136b327793,64,17.9
1662435094131,1662435094388,EM300-3,24e124136b327790,63.5,17.5
1662435251000,1662435251888,EM300-1,24e124136c195948,57,20.2
1662435294000,1662435295639,EM300-2,24e124136b327793,64.5,18
1662435393000,1662435394364,EM300-3,24e124136b327790,64,17.7
1662435551000,1662435551847,EM300-1,24e124136c195948,58.5,19.9
1662435594000,1662435595699,EM300-2,24e124136b327793,65.5,18
1662435693000,1662435694408,EM300-3,24e124136b327790,64,17.6
1662435851000,1662435851910,EM300-1,24e124136c195948,58,19.7
1662435993000,1662435994376,EM300-3,24e124136b327790,64.5,17.7
1662436151000,1662436151875,EM300-1,24e124136c195948,59,19.4
1662436194000,1662436195627,EM300-2,24e124136b327793,64.5,17.9
1662436293000,1662436294355,EM300-3,24e124136b327790,64.5,17.6
1662436451000,1662436451859,EM300-1,24e124136c195948,59.5,19.4
1662436494000,1662436495602,EM300-2,24e124136b327793,64.5,17.9
1662436751000,1662436751841,EM300-1,24e124136c195948,60,19.3
1662436794000,1662436795587,EM300-2,24e124136b327793,65,18
1662436893000,1662436894406,EM300-3,24e124136b327790,65,17.7
1662437051000,1662437051903,EM300-1,24e124136c195948,59.5,19.2
1662437094000,1662437095660,EM300-2,24e124136b327793,64.5,18.1
1662437195000,1662437196481,EM300-3,24e124136b327790,65,17.6
1662437351000,1662437351870,EM300-1,24e124136c195948,60.5,19.1
1662437394000,1662437395612,EM300-2,24e124136b327793,64.5,18.1
1662437493000,1662437494327,EM300-3,24e124136b327790,65,17.6
1662437653000,1662437654013,EM300-1,24e124136c195948,61,19
1662437694000,1662437695553,EM300-2,24e124136b327793,65,18.1
1662437793000,1662437794371,EM300-3,24e124136b327790,65,17.7
